INT_ID,MAT_IDT,SKU_EAN_COD,CBU_ID,match_status
75810400613,,,3,P1_UNMATCHED
75810400613,,,2,P1_UNMATCHED
79298000191,,,3,P1_UNMATCHED
758104003587,,,2,P1_UNMATCHED
79298000191,,,2,P1_UNMATCHED
7501032334734,10203200,7501032334734,1,P1_MATCH
7501032334734,10146498,7501032334734,1,P1_MATCH
7501032334734,78958,7501032334734,1,P1_MATCH
7506443100367,143365,7506443100367,1,P1_MATCH
7501032397166,113159,7501032397166,1,P1_MATCH
7501032397166,99550,7501032397166,1,P1_MATCH
758104003587,,,3,P1_UNMATCHED
7506443100886,196074,7506443100886,1,P1_MATCH
7506443100886,178997,7506443100886,1,P1_MATCH
7506443100886,190907,7506443100886,1,P1_MATCH
7506443100886,149543,7506443100886,1,P1_MATCH
758104001408,28954,758104001408,3,P1_MATCH
758104001408,21979,758104001408,3,P1_MATCH
758104001408,21978,758104001408,3,P1_MATCH
758104001408,21977,758104001408,3,P1_MATCH
981006413,,,2,P1_UNMATCHED
7501032395216,10175143,7501032395216,1,P1_MATCH
7501032395216,10165518,7501032395216,1,P1_MATCH
7501032395216,10165075,7501032395216,1,P1_MATCH
7501032395216,74251,7501032395216,1,P1_MATCH
7501032395216,74240,7501032395216,1,P1_MATCH
758104006205,134017,758104006205,2,P1_MATCH
758104006205,134017,758104006205,3,P1_MATCH
7501032346249,31530,7501032346249,1,P1_MATCH
7501032346249,31528,7501032346249,1,P1_MATCH
7501032346249,20070,7501032346249,1,P1_MATCH
7501032346249,17258,7501032346249,1,P1_MATCH
7501032346249,10130593,7501032346249,1,P1_MATCH
7501032346249,10121540,7501032346249,1,P1_MATCH
7501032346249,10114875,7501032346249,1,P1_MATCH
7501032346249,10108774,7501032346249,1,P1_MATCH
7501032346249,10087615,7501032346249,1,P1_MATCH
7501032346249,10084115,7501032346249,1,P1_MATCH
981006413,,,3,P1_UNMATCHED
7506443101418,152320,7506443101418,1,P1_MATCH
7501032396275,122558,7501032396275,1,P1_MATCH
7501032396275,113389,7501032396275,1,P1_MATCH
7501032396275,10249410,7501032396275,1,P1_MATCH
7501032396275,10242956,7501032396275,1,P1_MATCH
7501032396275,10237053,7501032396275,1,P1_MATCH
7501032396275,99992,7501032396275,1,P1_MATCH
7501032396275,99298,7501032396275,1,P1_MATCH
758104006588,167134,758104006588,2,P1_MATCH
758104006588,154115,758104006588,2,P1_MATCH
758104006588,142529,758104006588,2,P1_MATCH
758104006588,138306,758104006588,2,P1_MATCH
758104006588,196568,758104006588,2,P1_MATCH
758104007608,165147,758104007608,2,P1_MATCH
758104007486,160782,758104007486,2,P1_MATCH
758104007608,165147,758104007608,3,P1_MATCH
758104006588,167134,758104006588,3,P1_MATCH
758104006588,154115,758104006588,3,P1_MATCH
758104006588,142529,758104006588,3,P1_MATCH
758104006588,138306,758104006588,3,P1_MATCH
758104006588,196568,758104006588,3,P1_MATCH
7501032397586,118413,7501032397586,1,P1_MATCH
7506443101913,156379,7506443101913,1,P1_MATCH
758104007486,160782,758104007486,3,P1_MATCH
7506443101968,214410,7506443101968,1,P1_MATCH
7506443101968,156209,7506443101968,1,P1_MATCH
7506443101968,168703,7506443101968,1,P1_MATCH
7506443101968,203930,7506443101968,1,P1_MATCH
758104007271,157694,758104007271,2,P1_MATCH
79298500547,,,2,P1_UNMATCHED
758104007271,157694,758104007271,3,P1_MATCH
79298500547,,,3,P1_UNMATCHED
758104008001,185598,758104008001,3,P1_MATCH
758104008001,176552,758104008001,3,P1_MATCH
758104008001,185598,758104008001,2,P1_MATCH
758104008001,176552,758104008001,2,P1_MATCH
7501032351137,20116,7501032351137,1,P1_MATCH
7501032351137,10091331,7501032351137,1,P1_MATCH
7501032351137,10074353,7501032351137,1,P1_MATCH
7506443109483,215034,7506443109483,1,P1_MATCH
7506443109483,218337,7506443109483,1,P1_MATCH
7501032341145,31819,7501032341145,1,P1_MATCH
7501032341145,10087083,7501032341145,1,P1_MATCH
7501032398606,181184,7501032398606,1,P1_MATCH
7501032398606,168592,7501032398606,1,P1_MATCH
7501032398606,165659,7501032398606,1,P1_MATCH
7501032398606,127496,7501032398606,1,P1_MATCH
7506443108653,207865,7506443108653,1,P1_MATCH
7506443109124,211889,7506443109124,1,P1_MATCH
7501032312152,10199055,7501032312152,1,P1_MATCH
7501032312152,10184960,7501032312152,1,P1_MATCH
7501032312152,10171986,7501032312152,1,P1_MATCH
7501032312152,10163470,7501032312152,1,P1_MATCH
7501032312152,10149415,7501032312152,1,P1_MATCH
7501032312152,65002,7501032312152,1,P1_MATCH
758104002993,49998,758104002993,3,P1_MATCH
758104002993,49997,758104002993,3,P1_MATCH
758104002993,99070,758104002993,3,P1_MATCH
7501032346928,26050,7501032346928,1,P1_MATCH
7501032346928,10086243,7501032346928,1,P1_MATCH
758104000012,48147,758104000012,3,P1_MATCH
758104000012,44075,758104000012,3,P1_MATCH
758104000012,31755,758104000012,3,P1_MATCH
758104000012,31754,758104000012,3,P1_MATCH
758104000012,30396,758104000012,3,P1_MATCH
758104000012,25322,758104000012,3,P1_MATCH
758104000012,25318,758104000012,3,P1_MATCH
758104000012,25317,758104000012,3,P1_MATCH
758104000012,25312,758104000012,3,P1_MATCH
758104000012,25311,758104000012,3,P1_MATCH
758104000012,25304,758104000012,3,P1_MATCH
758104000012,25303,758104000012,3,P1_MATCH
758104000012,25302,758104000012,3,P1_MATCH
758104000012,22025,758104000012,3,P1_MATCH
758104000012,22019,758104000012,3,P1_MATCH
758104000012,22018,758104000012,3,P1_MATCH
758104000012,22013,758104000012,3,P1_MATCH
758104000012,22011,758104000012,3,P1_MATCH
758104000012,22008,758104000012,3,P1_MATCH
758104000012,22006,758104000012,3,P1_MATCH
758104000012,22002,758104000012,3,P1_MATCH
758104000012,21998,758104000012,3,P1_MATCH
758104000012,21994,758104000012,3,P1_MATCH
758104000012,21986,758104000012,3,P1_MATCH
758104000012,21981,758104000012,3,P1_MATCH
758104000012,21973,758104000012,3,P1_MATCH
758104000012,21971,758104000012,3,P1_MATCH
758104000012,21970,758104000012,3,P1_MATCH
758104000012,21969,758104000012,3,P1_MATCH
758104000012,21968,758104000012,3,P1_MATCH
758104000012,21966,758104000012,3,P1_MATCH
758104000012,21964,758104000012,3,P1_MATCH
758104000012,21959,758104000012,3,P1_MATCH
758104000012,21953,758104000012,3,P1_MATCH
758104000012,25858,758104000012,3,P1_MATCH
758104000012,119913,758104000012,3,P1_MATCH
758104000012,115420,758104000012,3,P1_MATCH
758104000012,99102,758104000012,3,P1_MATCH
758104000012,99076,758104000012,3,P1_MATCH
758104000012,99075,758104000012,3,P1_MATCH
758104000012,99053,758104000012,3,P1_MATCH
758104000012,99051,758104000012,3,P1_MATCH
758104000012,99035,758104000012,3,P1_MATCH
758104000012,99034,758104000012,3,P1_MATCH
758104000012,99033,758104000012,3,P1_MATCH
758104000012,98548,758104000012,3,P1_MATCH
758104000012,90786,758104000012,3,P1_MATCH
758104000012,89372,758104000012,3,P1_MATCH
758104000012,89371,758104000012,3,P1_MATCH
758104000012,89369,758104000012,3,P1_MATCH
758104000012,89368,758104000012,3,P1_MATCH
758104000012,89367,758104000012,3,P1_MATCH
758104000012,89366,758104000012,3,P1_MATCH
758104000012,89365,758104000012,3,P1_MATCH
758104000012,89364,758104000012,3,P1_MATCH
758104000012,88777,758104000012,3,P1_MATCH
758104000012,88775,758104000012,3,P1_MATCH
758104000012,88774,758104000012,3,P1_MATCH
758104000012,85021,758104000012,3,P1_MATCH
758104000012,84557,758104000012,3,P1_MATCH
758104000012,80765,758104000012,3,P1_MATCH
758104000012,80764,758104000012,3,P1_MATCH
758104000012,80257,758104000012,3,P1_MATCH
758104000012,80256,758104000012,3,P1_MATCH
758104000012,80030,758104000012,3,P1_MATCH
758104000012,79074,758104000012,3,P1_MATCH
758104000012,76953,758104000012,3,P1_MATCH
758104000012,74472,758104000012,3,P1_MATCH
758104000012,74470,758104000012,3,P1_MATCH
758104000012,71989,758104000012,3,P1_MATCH
758104000012,71100,758104000012,3,P1_MATCH
758104000012,70859,758104000012,3,P1_MATCH
758104000012,69012,758104000012,3,P1_MATCH
758104000012,61228,758104000012,3,P1_MATCH
758104000012,51320,758104000012,3,P1_MATCH
758104000012,51074,758104000012,3,P1_MATCH
758104000012,51073,758104000012,3,P1_MATCH
758104000012,50889,758104000012,3,P1_MATCH
758104000012,93877,758104000012,3,P1_MATCH
758104000012,87523,758104000012,3,P1_MATCH
870153,,,3,P1_UNMATCHED
758104002993,49998,758104002993,2,P1_MATCH
758104002993,49997,758104002993,2,P1_MATCH
758104002993,99070,758104002993,2,P1_MATCH
7506443106796,186381,7506443106796,1,P1_MATCH
870153,,,2,P1_UNMATCHED
758104000012,48147,758104000012,2,P1_MATCH
758104000012,44075,758104000012,2,P1_MATCH
758104000012,31755,758104000012,2,P1_MATCH
758104000012,31754,758104000012,2,P1_MATCH
758104000012,30396,758104000012,2,P1_MATCH
758104000012,25322,758104000012,2,P1_MATCH
758104000012,25318,758104000012,2,P1_MATCH
758104000012,25317,758104000012,2,P1_MATCH
758104000012,25312,758104000012,2,P1_MATCH
758104000012,25311,758104000012,2,P1_MATCH
758104000012,25304,758104000012,2,P1_MATCH
758104000012,25303,758104000012,2,P1_MATCH
758104000012,25302,758104000012,2,P1_MATCH
758104000012,22025,758104000012,2,P1_MATCH
758104000012,22019,758104000012,2,P1_MATCH
758104000012,22018,758104000012,2,P1_MATCH
758104000012,22013,758104000012,2,P1_MATCH
758104000012,22011,758104000012,2,P1_MATCH
758104000012,22008,758104000012,2,P1_MATCH
758104000012,22006,758104000012,2,P1_MATCH
758104000012,22002,758104000012,2,P1_MATCH
758104000012,21998,758104000012,2,P1_MATCH
758104000012,21994,758104000012,2,P1_MATCH
758104000012,21986,758104000012,2,P1_MATCH
758104000012,21981,758104000012,2,P1_MATCH
758104000012,21973,758104000012,2,P1_MATCH
758104000012,21971,758104000012,2,P1_MATCH
758104000012,21970,758104000012,2,P1_MATCH
758104000012,21969,758104000012,2,P1_MATCH
758104000012,21968,758104000012,2,P1_MATCH
758104000012,21966,758104000012,2,P1_MATCH
758104000012,21964,758104000012,2,P1_MATCH
758104000012,21959,758104000012,2,P1_MATCH
758104000012,21953,758104000012,2,P1_MATCH
758104000012,25858,758104000012,2,P1_MATCH
758104000012,119913,758104000012,2,P1_MATCH
758104000012,115420,758104000012,2,P1_MATCH
758104000012,99102,758104000012,2,P1_MATCH
758104000012,99076,758104000012,2,P1_MATCH
758104000012,99075,758104000012,2,P1_MATCH
758104000012,99053,758104000012,2,P1_MATCH
758104000012,99051,758104000012,2,P1_MATCH
758104000012,99035,758104000012,2,P1_MATCH
758104000012,99034,758104000012,2,P1_MATCH
758104000012,99033,758104000012,2,P1_MATCH
758104000012,98548,758104000012,2,P1_MATCH
758104000012,90786,758104000012,2,P1_MATCH
758104000012,89372,758104000012,2,P1_MATCH
758104000012,89371,758104000012,2,P1_MATCH
758104000012,89369,758104000012,2,P1_MATCH
758104000012,89368,758104000012,2,P1_MATCH
758104000012,89367,758104000012,2,P1_MATCH
758104000012,89366,758104000012,2,P1_MATCH
758104000012,89365,758104000012,2,P1_MATCH
758104000012,89364,758104000012,2,P1_MATCH
758104000012,88777,758104000012,2,P1_MATCH
758104000012,88775,758104000012,2,P1_MATCH
758104000012,88774,758104000012,2,P1_MATCH
758104000012,85021,758104000012,2,P1_MATCH
758104000012,84557,758104000012,2,P1_MATCH
758104000012,80765,758104000012,2,P1_MATCH
758104000012,80764,758104000012,2,P1_MATCH
758104000012,80257,758104000012,2,P1_MATCH
758104000012,80256,758104000012,2,P1_MATCH
758104000012,80030,758104000012,2,P1_MATCH
758104000012,79074,758104000012,2,P1_MATCH
758104000012,76953,758104000012,2,P1_MATCH
758104000012,74472,758104000012,2,P1_MATCH
758104000012,74470,758104000012,2,P1_MATCH
758104000012,71989,758104000012,2,P1_MATCH
758104000012,71100,758104000012,2,P1_MATCH
758104000012,70859,758104000012,2,P1_MATCH
758104000012,69012,758104000012,2,P1_MATCH
758104000012,61228,758104000012,2,P1_MATCH
758104000012,51320,758104000012,2,P1_MATCH
758104000012,51074,758104000012,2,P1_MATCH
758104000012,51073,758104000012,2,P1_MATCH
758104000012,50889,758104000012,2,P1_MATCH
758104000012,93877,758104000012,2,P1_MATCH
758104000012,87523,758104000012,2,P1_MATCH
7501032332013,34315,7501032332013,1,P1_MATCH
7501032332013,168603,7501032332013,1,P1_MATCH
7501032332013,191265,7501032332013,1,P1_MATCH
7501032332013,10218051,7501032332013,1,P1_MATCH
7501032332013,10206768,7501032332013,1,P1_MATCH
7501032332013,10194854,7501032332013,1,P1_MATCH
7501032332013,10184989,7501032332013,1,P1_MATCH
7501032332013,10171964,7501032332013,1,P1_MATCH
7501032332013,10163448,7501032332013,1,P1_MATCH
7501032332013,10149484,7501032332013,1,P1_MATCH
7501032332013,10146131,7501032332013,1,P1_MATCH
7501032332013,10143583,7501032332013,1,P1_MATCH
7501032332013,10139906,7501032332013,1,P1_MATCH
7501032332013,10134593,7501032332013,1,P1_MATCH
7501032332013,10132604,7501032332013,1,P1_MATCH
7501032332013,10120585,7501032332013,1,P1_MATCH
7501032332013,195886,7501032332013,1,P1_MATCH
7501032332372,48714,7501032332372,1,P1_MATCH
7501032332372,10171969,7501032332372,1,P1_MATCH
7501032332372,10163453,7501032332372,1,P1_MATCH
7501032332372,10152798,7501032332372,1,P1_MATCH
7501032332372,10145120,7501032332372,1,P1_MATCH
7501032332372,10139903,7501032332372,1,P1_MATCH
7501032332372,10134590,7501032332372,1,P1_MATCH
7501032332372,10132561,7501032332372,1,P1_MATCH
758104001569,208204,758104001569,3,P1_MATCH
758104001569,178161,758104001569,3,P1_MATCH
758104001569,43442,758104001569,3,P1_MATCH
758104001569,161060,758104001569,3,P1_MATCH
758104001569,10205258,758104001569,3,P1_MATCH
758104001569,10185523,758104001569,3,P1_MATCH
7501032395766,10231038,7501032395766,1,P1_MATCH
7501032395766,10217811,7501032395766,1,P1_MATCH
7501032395766,10212654,7501032395766,1,P1_MATCH
7501032395766,10211678,7501032395766,1,P1_MATCH
7501032395766,10205982,7501032395766,1,P1_MATCH
7501032395766,10205676,7501032395766,1,P1_MATCH
7501032395766,10204658,7501032395766,1,P1_MATCH
7501032395766,87124,7501032395766,1,P1_MATCH
758104001569,208204,758104001569,2,P1_MATCH
758104001569,178161,758104001569,2,P1_MATCH
758104001569,43442,758104001569,2,P1_MATCH
758104001569,161060,758104001569,2,P1_MATCH
758104001569,10205258,758104001569,2,P1_MATCH
758104001569,10185523,758104001569,2,P1_MATCH
758104005505,125117,758104005505,3,P1_MATCH
758104005505,204159,758104005505,3,P1_MATCH
7506443104884,170751,7506443104884,1,P1_MATCH
7506443104891,170600,7506443104891,1,P1_MATCH
758104005505,125117,758104005505,2,P1_MATCH
758104005505,204159,758104005505,2,P1_MATCH
758104000623,,,3,P1_UNMATCHED
758104006328,170615,758104006328,2,P1_MATCH
758104006328,170711,758104006328,2,P1_MATCH
758104006328,170320,758104006328,2,P1_MATCH
758104006328,167159,758104006328,2,P1_MATCH
758104006328,161376,758104006328,2,P1_MATCH
758104006328,134244,758104006328,2,P1_MATCH
7506443102392,209224,7506443102392,1,P1_MATCH
7506443102392,195945,7506443102392,1,P1_MATCH
7506443102392,200873,7506443102392,1,P1_MATCH
7506443102392,178984,7506443102392,1,P1_MATCH
7506443102392,178993,7506443102392,1,P1_MATCH
7506443102392,191295,7506443102392,1,P1_MATCH
7506443102392,190915,7506443102392,1,P1_MATCH
7506443102392,158821,7506443102392,1,P1_MATCH
758104000623,,,2,P1_UNMATCHED
7501032396985,106459,7501032396985,1,P1_MATCH
7501032396985,10250715,7501032396985,1,P1_MATCH
758104006328,170615,758104006328,3,P1_MATCH
758104006328,170711,758104006328,3,P1_MATCH
758104006328,170320,758104006328,3,P1_MATCH
758104006328,167159,758104006328,3,P1_MATCH
758104006328,161376,758104006328,3,P1_MATCH
758104006328,134244,758104006328,3,P1_MATCH
758104006076,205759,758104006076,2,P1_MATCH
758104006076,167083,758104006076,2,P1_MATCH
758104006076,134270,758104006076,2,P1_MATCH
758104006076,134248,758104006076,2,P1_MATCH
758104006076,196686,758104006076,2,P1_MATCH
758104006076,205759,758104006076,3,P1_MATCH
758104006076,167083,758104006076,3,P1_MATCH
758104006076,134270,758104006076,3,P1_MATCH
758104006076,134248,758104006076,3,P1_MATCH
758104006076,196686,758104006076,3,P1_MATCH
7506443107113,195592,7506443107113,1,P1_MATCH
7506443107113,198662,7506443107113,1,P1_MATCH
758104004775,99067,758104004775,2,P1_MATCH
758104004775,94583,758104004775,2,P1_MATCH
758104004775,99067,758104004775,3,P1_MATCH
758104004775,94583,758104004775,3,P1_MATCH
7501032344757,48652,7501032344757,1,P1_MATCH
7501032344757,10135664,7501032344757,1,P1_MATCH
7501032344757,10120027,7501032344757,1,P1_MATCH
7501032344757,52488,7501032344757,1,P1_MATCH
7506443103641,163218,7506443103641,1,P1_MATCH
758104006632,170679,758104006632,3,P1_MATCH
758104006632,170704,758104006632,3,P1_MATCH
758104006632,167144,758104006632,3,P1_MATCH
758104006632,161237,758104006632,3,P1_MATCH
758104006632,140890,758104006632,3,P1_MATCH
758104006632,170679,758104006632,2,P1_MATCH
758104006632,170704,758104006632,2,P1_MATCH
758104006632,167144,758104006632,2,P1_MATCH
758104006632,161237,758104006632,2,P1_MATCH
758104006632,140890,758104006632,2,P1_MATCH
750103239818,,,1,P1_UNMATCHED
7501032300067,209803,7501032300067,1,P1_MATCH
7501032300067,189523,7501032300067,1,P1_MATCH
7501032397470,115030,7501032397470,1,P1_MATCH
311344,,,2,P1_UNMATCHED
758104003624,,,3,P1_UNMATCHED
7501032340100,44526,7501032340100,1,P1_MATCH
7501032340100,10114091,7501032340100,1,P1_MATCH
40009575718,,,2,P1_UNMATCHED
7506443106307,210448,7506443106307,1,P1_MATCH
7506443106307,177436,7506443106307,1,P1_MATCH
7506443106307,191866,7506443106307,1,P1_MATCH
311344,,,3,P1_UNMATCHED
7501032332747,48436,7501032332747,1,P1_MATCH
7501032332747,10226068,7501032332747,1,P1_MATCH
7501032332747,10194816,7501032332747,1,P1_MATCH
7501032332747,10184955,7501032332747,1,P1_MATCH
7501032332747,10171983,7501032332747,1,P1_MATCH
7501032332747,10163467,7501032332747,1,P1_MATCH
7501032332747,10151950,7501032332747,1,P1_MATCH
7501032332747,10146113,7501032332747,1,P1_MATCH
7501032332747,10141480,7501032332747,1,P1_MATCH
7501032332747,10134572,7501032332747,1,P1_MATCH
7501032332747,10132609,7501032332747,1,P1_MATCH
7501032332747,10120617,7501032332747,1,P1_MATCH
7501032332747,81857,7501032332747,1,P1_MATCH
40009575718,,,3,P1_UNMATCHED
750053300076,,,3,P1_UNMATCHED
758104003624,,,2,P1_UNMATCHED
750053300076,,,2,P1_UNMATCHED
7501032346171,10212650,7501032346171,1,P1_MATCH
7501032346171,10151951,7501032346171,1,P1_MATCH
7501032346171,10144116,7501032346171,1,P1_MATCH
7501032346171,10132805,7501032346171,1,P1_MATCH
7501032346171,51980,7501032346171,1,P1_MATCH
7506443107595,198813,7506443107595,1,P1_MATCH
758104001088,22785,758104001088,3,P1_MATCH
758104001088,21984,758104001088,3,P1_MATCH
758104001088,21983,758104001088,3,P1_MATCH
758104001088,21982,758104001088,3,P1_MATCH
75065553,135655,75065553,2,P1_MATCH
75065553,134325,75065553,2,P1_MATCH
758104007882,177950,758104007882,3,P1_MATCH
758104007882,174471,758104007882,3,P1_MATCH
758104007882,198687,758104007882,3,P1_MATCH
758104003341,89107,758104003341,3,P1_MATCH
758104003341,61471,758104003341,3,P1_MATCH
75065553,135655,75065553,3,P1_MATCH
75065553,134325,75065553,3,P1_MATCH
758104003341,89107,758104003341,2,P1_MATCH
758104003341,61471,758104003341,2,P1_MATCH
758104008902,217114,758104008902,2,P1_MATCH
758104008902,213854,758104008902,2,P1_MATCH
758104008902,214466,758104008902,2,P1_MATCH
7501032398248,209336,7501032398248,1,P1_MATCH
7501032398248,180177,7501032398248,1,P1_MATCH
7501032398248,168654,7501032398248,1,P1_MATCH
7501032398248,124469,7501032398248,1,P1_MATCH
7501032398248,189224,7501032398248,1,P1_MATCH
7501032398248,171095,7501032398248,1,P1_MATCH
7501032398248,171072,7501032398248,1,P1_MATCH
758104008902,217114,758104008902,3,P1_MATCH
758104008902,213854,758104008902,3,P1_MATCH
758104008902,214466,758104008902,3,P1_MATCH
758104001088,22785,758104001088,2,P1_MATCH
758104001088,21984,758104001088,2,P1_MATCH
758104001088,21983,758104001088,2,P1_MATCH
758104001088,21982,758104001088,2,P1_MATCH
79298400441,,,2,P1_UNMATCHED
758104007882,177950,758104007882,2,P1_MATCH
758104007882,174471,758104007882,2,P1_MATCH
758104007882,198687,758104007882,2,P1_MATCH
7501032399863,195597,7501032399863,1,P1_MATCH
7501032399863,178982,7501032399863,1,P1_MATCH
7501032399863,196994,7501032399863,1,P1_MATCH
7501032399863,201644,7501032399863,1,P1_MATCH
7501032399863,194982,7501032399863,1,P1_MATCH
7501032399863,139873,7501032399863,1,P1_MATCH
7506443101302,168601,7506443101302,1,P1_MATCH
7506443101302,155543,7506443101302,1,P1_MATCH
7506443101302,153680,7506443101302,1,P1_MATCH
758104004348,89109,758104004348,3,P1_MATCH
758104004348,84469,758104004348,3,P1_MATCH
7501032340674,21299,7501032340674,1,P1_MATCH
7501032340674,10113185,7501032340674,1,P1_MATCH
7501032340674,10091322,7501032340674,1,P1_MATCH
7501032340674,10091321,7501032340674,1,P1_MATCH
7501032341190,33663,7501032341190,1,P1_MATCH
7501032341190,10098909,7501032341190,1,P1_MATCH
7501032341190,10098903,7501032341190,1,P1_MATCH
7501032341190,10093474,7501032341190,1,P1_MATCH
7501032331986,42539,7501032331986,1,P1_MATCH
7501032331986,10120607,7501032331986,1,P1_MATCH
7501032331986,10107557,7501032331986,1,P1_MATCH
79298400441,,,3,P1_UNMATCHED
2113589534,,,1,P1_UNMATCHED
758104004348,89109,758104004348,2,P1_MATCH
758104004348,84469,758104004348,2,P1_MATCH
7501032397760,120513,7501032397760,1,P1_MATCH
758104003501,69125,758104003501,2,P1_MATCH
750179162482,,,3,P1_UNMATCHED
758104006052,134246,758104006052,2,P1_MATCH
36632074201,,,1,P1_UNMATCHED
758104002931,49988,758104002931,3,P1_MATCH
758104002931,49984,758104002931,3,P1_MATCH
758104002931,99059,758104002931,3,P1_MATCH
758104002931,89102,758104002931,3,P1_MATCH
758104002931,66388,758104002931,3,P1_MATCH
750179162482,,,2,P1_UNMATCHED
758104003501,69125,758104003501,3,P1_MATCH
758104002931,49988,758104002931,2,P1_MATCH
758104002931,49984,758104002931,2,P1_MATCH
758104002931,99059,758104002931,2,P1_MATCH
758104002931,89102,758104002931,2,P1_MATCH
758104002931,66388,758104002931,2,P1_MATCH
758104006052,134246,758104006052,3,P1_MATCH
980032799,,,3,P1_UNMATCHED
758104002535,44078,758104002535,3,P1_MATCH
758104002535,43755,758104002535,3,P1_MATCH
758104002535,34709,758104002535,3,P1_MATCH
758104002535,32024,758104002535,3,P1_MATCH
758104002535,99062,758104002535,3,P1_MATCH
758104002535,89101,758104002535,3,P1_MATCH
7506443101449,153767,7506443101449,1,P1_MATCH
7501032348014,31025,7501032348014,1,P1_MATCH
7501032348014,31022,7501032348014,1,P1_MATCH
7501032348014,30257,7501032348014,1,P1_MATCH
7501032348014,10084704,7501032348014,1,P1_MATCH
7501032348014,10082889,7501032348014,1,P1_MATCH
7506443101173,152302,7506443101173,1,P1_MATCH
980032799,,,2,P1_UNMATCHED
7504702,,,3,P1_UNMATCHED
40009511725,,,3,P1_UNMATCHED
7501032395131,10162929,7501032395131,1,P1_MATCH
7501032395131,77035,7501032395131,1,P1_MATCH
7501032395131,71760,7501032395131,1,P1_MATCH
758104002535,44078,758104002535,2,P1_MATCH
758104002535,43755,758104002535,2,P1_MATCH
758104002535,34709,758104002535,2,P1_MATCH
758104002535,32024,758104002535,2,P1_MATCH
758104002535,99062,758104002535,2,P1_MATCH
758104002535,89101,758104002535,2,P1_MATCH
40009511725,,,2,P1_UNMATCHED
75810400743,,,2,P1_UNMATCHED
75810400743,,,3,P1_UNMATCHED
7504702,,,2,P1_UNMATCHED
7506443103320,162271,7506443103320,1,P1_MATCH
7506443109612,214941,7506443109612,1,P1_MATCH
758104004065,80047,758104004065,3,P1_MATCH
758104007936,174476,758104007936,3,P1_MATCH
7501032397289,119846,7501032397289,1,P1_MATCH
7501032397289,112277,7501032397289,1,P1_MATCH
758104004065,80047,758104004065,2,P1_MATCH
7506443108806,209263,7506443108806,1,P1_MATCH
7506443108806,209942,7506443108806,1,P1_MATCH
758104004058,79077,758104004058,2,P1_MATCH
758104007936,174476,758104007936,2,P1_MATCH
7501032346485,41696,7501032346485,1,P1_MATCH
7501032346485,33669,7501032346485,1,P1_MATCH
7501032346485,26061,7501032346485,1,P1_MATCH
7501032346485,10203194,7501032346485,1,P1_MATCH
7501032346485,10155955,7501032346485,1,P1_MATCH
7501032346485,10136911,7501032346485,1,P1_MATCH
7501032346485,10130455,7501032346485,1,P1_MATCH
7501032346485,10113279,7501032346485,1,P1_MATCH
7501032346485,10098736,7501032346485,1,P1_MATCH
7501032346485,10093781,7501032346485,1,P1_MATCH
7501032346485,10073166,7501032346485,1,P1_MATCH
7501032346485,81856,7501032346485,1,P1_MATCH
7506443105423,170597,7506443105423,1,P1_MATCH
7506443105423,179085,7506443105423,1,P1_MATCH
758104004058,79077,758104004058,3,P1_MATCH
75019013,188837,75019013,1,P1_MATCH
7501032339500,34305,7501032339500,1,P1_MATCH
7501032339500,10111566,7501032339500,1,P1_MATCH
7501032339500,10094193,7501032339500,1,P1_MATCH
7501032395308,10225934,7501032395308,1,P1_MATCH
7501032395308,10205266,7501032395308,1,P1_MATCH
7501032395308,10194834,7501032395308,1,P1_MATCH
7501032395308,10184982,7501032395308,1,P1_MATCH
7501032395308,10175320,7501032395308,1,P1_MATCH
7501032395308,79499,7501032395308,1,P1_MATCH
7506443101340,153209,7506443101340,1,P1_MATCH
7501032300043,189710,7501032300043,1,P1_MATCH
25293003651,178987,25293003651,1,P1_MATCH
758104006571,136003,758104006571,3,P1_MATCH
75810400655,,,3,P1_UNMATCHED
75810400059,,,2,P1_UNMATCHED
7501032344542,43619,7501032344542,1,P1_MATCH
7501032344542,17241,7501032344542,1,P1_MATCH
7501032344542,10175313,7501032344542,1,P1_MATCH
7501032344542,10155967,7501032344542,1,P1_MATCH
7501032344542,10136918,7501032344542,1,P1_MATCH
7501032344542,10130463,7501032344542,1,P1_MATCH
7501032344542,10122143,7501032344542,1,P1_MATCH
7501032344542,10113294,7501032344542,1,P1_MATCH
7501032344542,10111546,7501032344542,1,P1_MATCH
7501032344542,10093793,7501032344542,1,P1_MATCH
7501032344542,10073150,7501032344542,1,P1_MATCH
7501032344542,10072914,7501032344542,1,P1_MATCH
7506443100305,143257,7506443100305,1,P1_MATCH
175574,,,2,P1_UNMATCHED
7506443100121,143445,7506443100121,1,P1_MATCH
7506443100121,173616,7506443100121,1,P1_MATCH
75810400655,,,2,P1_UNMATCHED
7506443103962,164459,7506443103962,1,P1_MATCH
7506443103962,177808,7506443103962,1,P1_MATCH
7506443103962,168589,7506443103962,1,P1_MATCH
0041271009705,,,1,P1_UNMATCHED
7501032398095,168652,7501032398095,1,P1_MATCH
7501032398095,162274,7501032398095,1,P1_MATCH
7501032398095,172656,7501032398095,1,P1_MATCH
7501032398095,124460,7501032398095,1,P1_MATCH
75070069,151615,75070069,1,P1_MATCH
75810400059,,,3,P1_UNMATCHED
3068320111919,170861,3068320111919,2,P1_MATCH
3068320111919,190884,3068320111919,2,P1_MATCH
